bird_name,scientific_name,count,date,time,latitude,longitude,location,county,state,observation_method
Northern Flicker,Colaptes auratus,2,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-28,16:20:00,33.4251511,-87.6054867,"17694 U.S. 43, Northport, Alabama, US (33.425, -87.605)",Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,1,2025-03-07,09:18:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,1,2025-03-28,16:00:00,33.21407,-87.564454,"2025 Jack Warner Pkwy, Tuscaloosa US-AL (33.2141,-87.5645)",Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,1,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-14,10:53:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,3,2025-03-01,09:09:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,3,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,7,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-13,09:37:00,33.229051,-87.550814,"1026 Meadow Ln N, Tuscaloosa US-AL 33.22905, -87.55081",Tuscaloosa,Alabama,Incidental
Northern Flicker,Colaptes auratus,2,2025-03-12,17:44:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,2,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,2,2025-03-23,06:52:00,33.018162,-87.368288,Fire Tower Road,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,2,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-16,15:14:00,33.255689,-87.588535,"3201 Mayberry Landing Dr, Northport US-AL 33.25569, -87.58854",Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-15,07:40:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,1,2025-03-16,07:48:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-11,16:28:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,7,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-23,07:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,1,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,3,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,2,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,2,2025-03-06,06:34:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,2,2025-03-07,06:21:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,2,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Northern Flicker,Colaptes auratus,1,2025-03-24,07:49:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,2,2025-03-03,06:27:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,3,2025-03-05,06:27:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Flicker,Colaptes auratus,2,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Northern Harrier,Circus hudsonius,1,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Northern Harrier,Circus hudsonius,1,2025-03-01,10:39:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Harrier,Circus hudsonius,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Harrier,Circus hudsonius,1,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Northern Harrier,Circus hudsonius,1,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Harrier,Circus hudsonius,1,2025-03-01,10:39:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Harrier,Circus hudsonius,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Harrier,Circus hudsonius,1,2025-03-14,12:04:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Harrier,Circus hudsonius,1,2025-03-14,12:04:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Harrier,Circus hudsonius,1,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-11,16:50:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-31,19:15:00,33.1856486,-87.5334964,Cribbs Mill Creek,Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,3,2025-03-24,07:49:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,3,2025-03-21,07:50:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,3,2025-03-25,16:34:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-23,07:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,1,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-30,12:25:00,33.2148447,-87.5425928,University of Alabama,Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,1,2025-03-08,08:15:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,1,2025-03-22,08:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-21,19:19:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-25,11:26:00,33.1897681,-87.3242283,I-20 Cottondale Rest Area,Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,1,2025-03-27,17:06:00,33.2061771,-87.5404553,"320 Paul William Bryant Drive, Tuscaloosa, Alabama, US (33.206, -87.54)",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-28,10:31:00,33.237158,-87.587312,30th St Northport,Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,1,2025-03-17,14:26:00,33.158844,-87.594826,"5765–5789 Martin Luther King Jr Blvd, Tuscaloosa US-AL 33.15884, -87.59483",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,1,2025-03-29,10:00:00,33.297659,-87.503736,"8627 Forrestal Ln, Tuscaloosa US-AL 33.29766, -87.50374",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-06,06:34:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-07,11:57:00,33.152144,-87.679174,"6407–6483 Black Warrior Rd, Tuscaloosa US-AL 33.15214, -87.67917",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-15,07:40:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,6,2025-03-08,07:03:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-23,17:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,8,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-07,07:08:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-24,18:37:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,3,2025-03-22,09:49:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,12,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,3,2025-03-01,09:09:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,3,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,13,2025-03-28,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,1,2025-03-02,14:45:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,1,2025-03-29,10:00:00,33.297659,-87.503736,"8627 Forrestal Ln, Tuscaloosa US-AL 33.29766, -87.50374",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-17,18:29:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-22,07:54:00,33.255742,-87.588475,"3201 Mayberry Landing Dr, Northport US-AL 33.25574, -87.58848",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,3,2025-03-09,08:16:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-16,15:14:00,33.255689,-87.588535,"3201 Mayberry Landing Dr, Northport US-AL 33.25569, -87.58854",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,10,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-31,18:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,2,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,3,2025-03-30,14:35:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,6,2025-03-30,15:11:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-01,17:16:00,33.2068705,-87.5917464,Oliver Lock & Dam,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-20,18:48:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-05,06:27:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,1,2025-03-28,08:43:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,1,2025-03-04,16:30:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,3,2025-03-18,07:08:00,33.1856486,-87.5334964,Cribbs Mill Creek,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-01,10:39:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-01,13:26:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,21,2025-03-26,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,1,2025-03-21,09:12:00,33.2148447,-87.5425928,University of Alabama,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-24,10:12:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-27,08:02:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,1,2025-03-18,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,6,2025-03-30,15:11:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-01,13:55:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-21,08:50:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-12,17:44:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,1,2025-03-29,08:14:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,10,2025-03-23,11:51:00,33.2112712,-87.5765877,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-05,15:58:00,33.10444,-87.550499,"10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,5,2025-03-06,16:42:00,33.188155,-87.524159,"Snow Hinton Park, Tuscaloosa US-AL 33.18816, -87.52416",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-08,08:30:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,1,2025-03-01,06:44:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,3,2025-03-14,12:04:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-12,07:04:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,4,2025-03-02,06:30:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,12,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-04,06:24:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,10,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-22,07:19:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,6,2025-03-03,07:36:00,33.204004,-87.536882,"The University of Alabama, Tuscaloosa US-AL (33.2040,-87.5369)",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-30,09:20:00,33.4251511,-87.6054867,"17694 U.S. 43, Northport, Alabama, US (33.425, -87.605)",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,3,2025-03-14,12:13:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-03,13:33:00,33.0636876,-87.4351342,Hwy 82 Rest Area mile marker 105,Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,3,2025-03-07,06:21:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-27,16:39:00,33.194812,-87.480894,Arboretum/Prickett Running Park,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-28,07:34:00,33.2148447,-87.5425928,University of Alabama,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,3,2025-03-25,06:28:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,3,2025-03-01,09:09:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-25,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Northern Mockingbird,Mimus polyglottos,1,2025-03-18,16:30:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,5,2025-03-11,10:56:00,33.2064709,-87.5707512,"2605 7th Street, Tuscaloosa, Alabama, US (33.206, -87.571)",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-26,07:46:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,3,2025-03-16,07:30:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,2,2025-03-29,10:14:00,33.4251511,-87.6054867,"17694 U.S. 43, Northport, Alabama, US (33.425, -87.605)",Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,2,2025-03-03,11:58:00,33.2053403,-87.5730688,"2810 8th Street, Tuscaloosa, Alabama, US (33.205, -87.573)",Tuscaloosa,Alabama,Traveling
Northern Mockingbird,Mimus polyglottos,1,2025-03-15,08:06:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Northern Mockingbird,Mimus polyglottos,16,2025-03-10,11:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
